company,date,openprice,closeprice
LULU,2019-10-31 00:00:00,205.35,204.27
LULU,2019-10-30 00:00:00,205.77,205.85
LULU,2019-10-29 00:00:00,206.13,205.58
LULU,2019-10-28 00:00:00,203.90,205.97
LULU,2019-10-25 00:00:00,206.35,208
LULU,2019-10-24 00:00:00,205.22,206.84
LULU,2019-10-23 00:00:00,204.05,205.46
LULU,2019-10-22 00:00:00,206.42,204.40
LULU,2019-10-21 00:00:00,207.16,205.28
LULU,2019-10-18 00:00:00,203.70,207.11
LULU,2019-10-17 00:00:00,204.80,204.96
LULU,2019-10-16 00:00:00,202.36,203.08
LULU,2019-10-15 00:00:00,203.40,203.89
LULU,2019-10-14 00:00:00,201.89,203.04
LULU,2019-10-11 00:00:00,199.55,201.62
LULU,2019-10-10 00:00:00,192.28,198.13
LULU,2019-10-09 00:00:00,193.85,192.16
LULU,2019-10-08 00:00:00,190.06,191.37
LULU,2019-10-07 00:00:00,191.92,191.66
LULU,2019-10-04 00:00:00,190.45,193.12
LULU,2019-10-03 00:00:00,188.76,190.15
LULU,2019-10-02 00:00:00,190.92,189.13
LULU,2019-10-01 00:00:00,193.41,192.69
LULU,2019-09-30 00:00:00,190.32,192.53
LULU,2019-09-27 00:00:00,192.68,189.72
LULU,2019-09-26 00:00:00,192.36,191.54
LULU,2019-09-25 00:00:00,193.94,193.02
LULU,2019-09-24 00:00:00,196.45,193.85
LULU,2019-09-23 00:00:00,190.70,195.18
LULU,2019-09-20 00:00:00,194.08,189.30
LULU,2019-09-19 00:00:00,195.70,193.61
LULU,2019-09-18 00:00:00,195.46,195.36
LULU,2019-09-17 00:00:00,193.50,195.47
LULU,2019-09-16 00:00:00,194.16,193.70
LULU,2019-09-13 00:00:00,198.80,195.18
LULU,2019-09-12 00:00:00,198.17,198.73
LULU,2019-09-11 00:00:00,193.02,196.41
LULU,2019-09-10 00:00:00,194.29,193.26
LULU,2019-09-09 00:00:00,203.51,194.39
LULU,2019-09-06 00:00:00,197.79,203.14
LULU,2019-09-05 00:00:00,184,188.41
LULU,2019-09-04 00:00:00,180.65,180.70
LULU,2019-09-03 00:00:00,183.53,179.54
LULU,2019-08-30 00:00:00,187.48,184.67
LULU,2019-08-29 00:00:00,184.83,186.06
LULU,2019-08-28 00:00:00,179.25,182.70
LULU,2019-08-27 00:00:00,182.95,180.11
LULU,2019-08-26 00:00:00,182.98,182.35
LULU,2019-08-23 00:00:00,183,180.03
LULU,2019-08-22 00:00:00,183.88,183.97
LULU,2019-08-21 00:00:00,182,183.33
LULU,2019-08-20 00:00:00,178.84,179.67
LULU,2019-08-19 00:00:00,179.95,178.67
LULU,2019-08-16 00:00:00,177.51,177.83
LULU,2019-08-15 00:00:00,176.20,175.44
LULU,2019-08-14 00:00:00,176.05,174.68
LULU,2019-08-13 00:00:00,177.62,179.59
LULU,2019-08-12 00:00:00,182,178.82
LULU,2019-08-09 00:00:00,185.35,182.82
LULU,2019-08-08 00:00:00,182.60,186.35
LULU,2019-08-07 00:00:00,177.44,181.36
LULU,2019-08-06 00:00:00,176.50,179.63
LULU,2019-08-05 00:00:00,173.60,174.46
LULU,2019-08-02 00:00:00,184.60,178.93
LULU,2019-08-01 00:00:00,191.28,185.45
LULU,2019-07-31 00:00:00,191,191.09
LULU,2019-07-30 00:00:00,190.98,191.77
LULU,2019-07-29 00:00:00,190.67,192.09
LULU,2019-07-26 00:00:00,192.25,190.61
LULU,2019-07-25 00:00:00,192.95,191.21
LULU,2019-07-24 00:00:00,189.07,192.21
LULU,2019-07-23 00:00:00,189,189.07
LULU,2019-07-22 00:00:00,189.46,187.75
LULU,2019-07-19 00:00:00,190.10,187.94
LULU,2019-07-18 00:00:00,189.56,189.39
LULU,2019-07-17 00:00:00,190.33,190.38
LULU,2019-07-16 00:00:00,189.32,190.18
LULU,2019-07-15 00:00:00,189.72,189.17
LULU,2019-07-12 00:00:00,185,189.52
LULU,2019-07-11 00:00:00,183.71,183.07
LULU,2019-07-10 00:00:00,187,183.87
LULU,2019-07-09 00:00:00,184.93,186.05
LULU,2019-07-08 00:00:00,181.86,186.80
LULU,2019-07-05 00:00:00,183.20,183.21
LULU,2019-07-03 00:00:00,181.51,183.99
LULU,2019-07-02 00:00:00,179.95,180.86
LULU,2019-07-01 00:00:00,182.33,179.95
LULU,2019-06-28 00:00:00,181,180.21
LULU,2019-06-27 00:00:00,177.72,180.11
LULU,2019-06-26 00:00:00,178.08,177.31
LULU,2019-06-25 00:00:00,182.64,177.26
LULU,2019-06-24 00:00:00,182.16,182.64
LULU,2019-06-21 00:00:00,184.60,181.87
LULU,2019-06-20 00:00:00,189.20,186.50
LULU,2019-06-19 00:00:00,188.10,187.10
LULU,2019-06-18 00:00:00,185.57,188.03
LULU,2019-06-17 00:00:00,177.74,183.34
LULU,2019-06-14 00:00:00,173.04,176.71
LULU,2019-06-13 00:00:00,181.99,174.52
LULU,2019-06-12 00:00:00,171.93,170.89
LULU,2019-06-11 00:00:00,172.31,171.63
LULU,2019-06-10 00:00:00,174.34,171.35
LULU,2019-06-07 00:00:00,171.66,172.49
LULU,2019-06-06 00:00:00,173.51,170.38
LULU,2019-06-05 00:00:00,170.14,173.52
LULU,2019-06-04 00:00:00,165.40,169
LULU,2019-06-03 00:00:00,165.83,163.87
LULU,2019-05-31 00:00:00,161.05,165.59
LULU,2019-05-30 00:00:00,161.57,163.85
LULU,2019-05-29 00:00:00,172.44,161.59
LULU,2019-05-28 00:00:00,173.11,173.55
LULU,2019-05-24 00:00:00,171.17,172.78
LULU,2019-05-23 00:00:00,173.56,170.20
LULU,2019-05-22 00:00:00,176,175.72
LULU,2019-05-21 00:00:00,174.88,176.53
LULU,2019-05-20 00:00:00,171.05,174.15
LULU,2019-05-17 00:00:00,176.49,173
LULU,2019-05-16 00:00:00,173.90,176.80
LULU,2019-05-15 00:00:00,169.82,172.88
LULU,2019-05-14 00:00:00,168.54,170.68
LULU,2019-05-13 00:00:00,170,167.57
LULU,2019-05-10 00:00:00,173.51,173.68
LULU,2019-05-09 00:00:00,173.53,173.71
LULU,2019-05-08 00:00:00,173.86,175.17
LULU,2019-05-07 00:00:00,177,173.98
LULU,2019-05-06 00:00:00,175.20,177.69
LULU,2019-05-03 00:00:00,176.84,178.64
LULU,2019-05-02 00:00:00,176.65,176.55
LULU,2019-05-01 00:00:00,176.23,175.67
LULU,2019-04-30 00:00:00,177.26,176.35
LULU,2019-04-29 00:00:00,176.61,177.50
LULU,2019-04-26 00:00:00,177.75,177.09
LULU,2019-04-25 00:00:00,178.34,177.29
LULU,2019-04-24 00:00:00,177.79,178.27
LULU,2019-04-23 00:00:00,174.51,176.78
LULU,2019-04-22 00:00:00,173.20,173.02
LULU,2019-04-18 00:00:00,171.74,173.31
LULU,2019-04-17 00:00:00,169.89,171.23
LULU,2019-04-16 00:00:00,173,169.33
LULU,2019-04-15 00:00:00,170.02,172.01
LULU,2019-04-12 00:00:00,168.50,169.88
LULU,2019-04-11 00:00:00,167.69,168
LULU,2019-04-10 00:00:00,168.30,167.46
LULU,2019-04-09 00:00:00,169.41,167.52
LULU,2019-04-08 00:00:00,168.78,169.77
LULU,2019-04-05 00:00:00,172.04,169.37
LULU,2019-04-04 00:00:00,166.27,171.37
LULU,2019-04-03 00:00:00,165.60,166.21
LULU,2019-04-02 00:00:00,165.61,165.47
LULU,2019-04-01 00:00:00,164.76,165.52
LULU,2019-03-29 00:00:00,165.91,163.87
LULU,2019-03-28 00:00:00,169.15,167.54
LULU,2019-03-27 00:00:00,144.32,146.80
LULU,2019-03-26 00:00:00,148.01,143.56
LULU,2019-03-25 00:00:00,142.91,146.58
LULU,2019-03-22 00:00:00,145.73,143.21
LULU,2019-03-21 00:00:00,144.64,148.91
LULU,2019-03-20 00:00:00,145.42,144.35
LULU,2019-03-19 00:00:00,144.66,144.99
LULU,2019-03-18 00:00:00,141.65,144.33
LULU,2019-03-15 00:00:00,145.23,141.79
LULU,2019-03-14 00:00:00,145.09,144.18
LULU,2019-03-13 00:00:00,146.15,145.41
LULU,2019-03-12 00:00:00,145.28,145.79
LULU,2019-03-11 00:00:00,143,145.29
LULU,2019-03-08 00:00:00,146.01,142.51
LULU,2019-03-07 00:00:00,148.37,147.70
LULU,2019-03-06 00:00:00,149.60,149.09
MAR,2020-03-05 00:00:00,113.79,110.22
MAR,2020-03-04 00:00:00,115.49,118.33
MAR,2020-03-03 00:00:00,122.76,114.28
MAR,2020-03-02 00:00:00,123.07,122.96
MAR,2020-02-28 00:00:00,116.25,124
MAR,2020-02-27 00:00:00,117,119.64
MAR,2020-02-26 00:00:00,126.29,120.19
MAR,2020-02-25 00:00:00,135.99,124.08
MAR,2020-02-24 00:00:00,136.82,134.83
MAR,2020-02-21 00:00:00,145.38,143.24
MAR,2020-02-20 00:00:00,147.53,146.84
MAR,2020-02-19 00:00:00,144.56,147.63
MAR,2020-02-18 00:00:00,144.23,144.94
MAR,2020-02-14 00:00:00,146.98,144.90
MAR,2020-02-13 00:00:00,149.45,146.72
MAR,2020-02-12 00:00:00,148.04,150.78
MAR,2020-02-11 00:00:00,145.87,147.19
MAR,2020-02-10 00:00:00,143.01,145.73
MAR,2020-02-07 00:00:00,144.91,144.07
MAR,2020-02-06 00:00:00,148.29,146.22
MAR,2020-02-05 00:00:00,149.72,147.71
MAR,2020-02-04 00:00:00,144.47,147.40
MAR,2020-02-03 00:00:00,141.70,141.48
MAR,2020-01-31 00:00:00,142.15,140.06
MAR,2020-01-30 00:00:00,140.54,143.31
MAR,2020-01-29 00:00:00,141.50,142.61
MAR,2020-01-28 00:00:00,138.71,141.25
MAR,2020-01-27 00:00:00,137.73,138
MAR,2020-01-24 00:00:00,144.97,141.02
MAR,2020-01-23 00:00:00,142.43,144.96
MAR,2020-01-22 00:00:00,145,144.12
MAR,2020-01-21 00:00:00,148.08,144.37
MAR,2020-01-17 00:00:00,149.19,150.26
MAR,2020-01-16 00:00:00,147.98,149.02
MAR,2020-01-15 00:00:00,146.77,147.30
MAR,2020-01-14 00:00:00,146.41,147.15
MAR,2020-01-13 00:00:00,145.76,146.80
MAR,2020-01-10 00:00:00,146.20,145.39
MAR,2020-01-09 00:00:00,147.46,146.45
MAR,2020-01-08 00:00:00,145.13,146.73
MAR,2020-01-07 00:00:00,146.74,144.94
MAR,2020-01-06 00:00:00,147.90,147.34
MAR,2020-01-03 00:00:00,149.19,149.27
MAR,2020-01-02 00:00:00,151.50,151.49
MAR,2019-12-31 00:00:00,151.69,151.43
MAR,2019-12-30 00:00:00,153,151.87
MAR,2019-12-27 00:00:00,153.38,152.73
MAR,2019-12-26 00:00:00,151.76,153.13
MAR,2019-12-24 00:00:00,151.17,151.50
MAR,2019-12-23 00:00:00,151,151.24
MAR,2019-12-20 00:00:00,151.28,150.80
MAR,2019-12-19 00:00:00,149.16,150.04
MAR,2019-12-18 00:00:00,148.92,149.55
MAR,2019-12-17 00:00:00,147.86,148.91
MAR,2019-12-16 00:00:00,147.60,147.90
MAR,2019-12-13 00:00:00,145.05,146.16
MAR,2019-12-12 00:00:00,142.64,145.10
MAR,2019-12-11 00:00:00,141.28,142.75
MAR,2019-12-10 00:00:00,141.09,140.57
MAR,2019-12-09 00:00:00,142.22,141.35
MAR,2019-12-06 00:00:00,141.31,142.29
MAR,2019-12-05 00:00:00,139.97,140.30
MAR,2019-12-04 00:00:00,138.46,139.26
MAR,2019-12-03 00:00:00,138.90,138.56
MAR,2019-12-02 00:00:00,140.68,140.43
MAR,2019-11-29 00:00:00,140.77,140.36
MAR,2019-11-27 00:00:00,140.18,141.34
MAR,2019-11-26 00:00:00,138.15,140.08
MAR,2019-11-25 00:00:00,137,137.98
MAR,2019-11-22 00:00:00,133.61,136.25
MAR,2019-11-21 00:00:00,133.16,132.98
MAR,2019-11-20 00:00:00,133.86,132.71
MAR,2019-11-19 00:00:00,136.12,135.47
MAR,2019-11-18 00:00:00,135.17,135.68
MAR,2019-11-15 00:00:00,134.91,135.52
MAR,2019-11-14 00:00:00,133.42,134.55
MAR,2019-11-13 00:00:00,132.23,133.65
MAR,2019-11-12 00:00:00,132.16,132.53
MAR,2019-11-11 00:00:00,132.25,131.75
MAR,2019-11-08 00:00:00,132.84,133.20
MAR,2019-11-07 00:00:00,132.55,133.06
MAR,2019-11-06 00:00:00,133.42,132.58
MAR,2019-11-05 00:00:00,128.01,133.69
MAR,2019-11-04 00:00:00,128.86,130.16
MAR,2019-11-01 00:00:00,128.24,128.08
MAR,2019-10-31 00:00:00,125.96,126.55
MAR,2019-10-30 00:00:00,126.37,126.44
MAR,2019-10-29 00:00:00,126.77,126.53
MAR,2019-10-28 00:00:00,126.03,126.60
MAR,2019-10-25 00:00:00,123.77,126.18
MAR,2019-10-24 00:00:00,123.93,124.30
MAR,2019-10-23 00:00:00,121.46,123.49
MAR,2019-10-22 00:00:00,122.62,122.05
MAR,2019-10-21 00:00:00,122.26,123
MAR,2019-10-18 00:00:00,120.40,121.05
MAR,2019-10-17 00:00:00,120.81,120.57
MAR,2019-10-16 00:00:00,121.18,121.09
MAR,2019-10-15 00:00:00,120.33,121.11
MAR,2019-10-14 00:00:00,120.79,120.10
MAR,2019-10-11 00:00:00,119.73,121.18
MAR,2019-10-10 00:00:00,118.57,118.19
MAR,2019-10-09 00:00:00,118.59,118.49
MAR,2019-10-08 00:00:00,118.20,117.67
MAR,2019-10-07 00:00:00,120.08,119.20
MAR,2019-10-04 00:00:00,119.96,120.86
MAR,2019-10-03 00:00:00,120.29,119.02
MAR,2019-10-02 00:00:00,122.30,120.33
MAR,2019-10-01 00:00:00,125.05,123.40
MAR,2019-09-30 00:00:00,121.88,124.37
MAR,2019-09-27 00:00:00,122.48,120.77
MAR,2019-09-26 00:00:00,122.36,121.67
MAR,2019-09-25 00:00:00,122.50,123.03
MAR,2019-09-24 00:00:00,126.11,122.27
MAR,2019-09-23 00:00:00,126.25,125.85
MAR,2019-09-20 00:00:00,129.07,126.97
MAR,2019-09-19 00:00:00,130.49,129.55
MAR,2019-09-18 00:00:00,130.13,130.19
MAR,2019-09-17 00:00:00,130.68,130.56
MAR,2019-09-16 00:00:00,132.80,130.48
MAR,2019-09-13 00:00:00,132.98,133.99
MAR,2019-09-12 00:00:00,133.50,132.51
MAR,2019-09-11 00:00:00,131.39,133.09
MAR,2019-09-10 00:00:00,130,131.69
MAR,2019-09-09 00:00:00,129.79,129.91
MAR,2019-09-06 00:00:00,128.50,129.43
MAR,2019-09-05 00:00:00,126.89,128.46
MAR,2019-09-04 00:00:00,125.61,125.69
MAR,2019-09-03 00:00:00,124.94,124.27
MAR,2019-08-30 00:00:00,126.30,126.06
MAR,2019-08-29 00:00:00,127.20,125.73
MAR,2019-08-28 00:00:00,125.17,125.34
MAR,2019-08-27 00:00:00,127.02,125.35
MAR,2019-08-26 00:00:00,126.43,126.23
MAR,2019-08-23 00:00:00,127.26,125.10
MAR,2019-08-22 00:00:00,128.83,128.19
MAR,2019-08-21 00:00:00,131.58,128.35
MAR,2019-08-20 00:00:00,130.03,130.68
MAR,2019-08-19 00:00:00,130.89,130.57
MAR,2019-08-16 00:00:00,127.94,128.82
MAR,2019-08-15 00:00:00,128.89,126.70
MAR,2019-08-14 00:00:00,130.36,126.85
MAR,2019-08-13 00:00:00,130.19,132.41
MAR,2019-08-12 00:00:00,131.20,130.01
MAR,2019-08-09 00:00:00,131.34,132.46
MAR,2019-08-08 00:00:00,129.11,130.34
MAR,2019-08-07 00:00:00,126.27,127.82
MAR,2019-08-06 00:00:00,126.58,128.49
MAR,2019-08-05 00:00:00,134.09,130.34
MAR,2019-08-02 00:00:00,136.76,135.98
MAR,2019-08-01 00:00:00,138.99,136.87
MAR,2019-07-31 00:00:00,140.98,139.06
MAR,2019-07-30 00:00:00,140.33,140.81
MAR,2019-07-29 00:00:00,139.94,141.23
MAR,2019-07-26 00:00:00,141.29,140.27
MAR,2019-07-25 00:00:00,139.66,140.72
MAR,2019-07-24 00:00:00,140.08,139.79
MAR,2019-07-23 00:00:00,137.32,140.69
MAR,2019-07-22 00:00:00,137.50,136.06
MAR,2019-07-19 00:00:00,140.23,137.73
MAR,2019-07-18 00:00:00,140.68,139.80
MAR,2019-07-17 00:00:00,143.94,141.24
MAR,2019-07-16 00:00:00,142.99,143.96
MAR,2019-07-15 00:00:00,142.08,142.78
MAR,2019-07-12 00:00:00,142.23,142.55
MAR,2019-07-11 00:00:00,142.25,141.90
MAR,2019-07-10 00:00:00,139.43,141.57
MAR,2019-07-09 00:00:00,138.63,139.52
MAR,2019-07-08 00:00:00,141.74,141.30
MAR,2019-07-05 00:00:00,140.89,142.01
MAR,2019-07-03 00:00:00,141.79,141.75
MAR,2019-07-02 00:00:00,140.81,141.26
MAR,2019-07-01 00:00:00,142.41,141.23
MAR,2019-06-28 00:00:00,138.45,140.29
MAR,2019-06-27 00:00:00,135.92,138.29
MAR,2019-06-26 00:00:00,134.15,135.65
MAR,2019-06-25 00:00:00,136.71,133.28
MAR,2019-06-24 00:00:00,137.40,136.76
MAR,2019-06-21 00:00:00,136.54,137.07
MAR,2019-06-20 00:00:00,136.90,137.19
MAR,2019-06-19 00:00:00,135,135.68
MAR,2019-06-18 00:00:00,135,134.96
MAR,2019-06-17 00:00:00,134.04,132.85
MAR,2019-06-14 00:00:00,133.63,133.68
MAR,2019-06-13 00:00:00,133.26,133.62
MAR,2019-06-12 00:00:00,134.87,132.70
MAR,2019-06-11 00:00:00,134.14,134.52
MAR,2019-06-10 00:00:00,133.13,132.75
MAR,2019-06-07 00:00:00,129.50,132.52
MAR,2019-06-06 00:00:00,127.62,128.60
MAR,2019-06-05 00:00:00,128.55,127.55
MAR,2019-06-04 00:00:00,126.30,128.18
MAR,2019-06-03 00:00:00,124.76,124.36
MAR,2019-05-31 00:00:00,123.45,124.84
MAR,2019-05-30 00:00:00,124.71,124.65
MAR,2019-05-29 00:00:00,123.29,124.42
MAR,2019-05-28 00:00:00,125.15,123.70
MAR,2019-05-24 00:00:00,124.63,125
MAR,2019-05-23 00:00:00,125.98,123.91
MAR,2019-05-22 00:00:00,128.83,127.77
MAR,2019-05-21 00:00:00,128.71,129.43
MAR,2019-05-20 00:00:00,128.75,127.86
MAR,2019-05-17 00:00:00,132.15,130.91
MAR,2019-05-16 00:00:00,132.07,132.51
MAR,2019-05-15 00:00:00,128.79,131.83
MAR,2019-05-14 00:00:00,126.68,129.87
MAR,2019-05-13 00:00:00,129.47,126.01
MAR,2019-05-10 00:00:00,130.88,131.71
MAR,2019-05-09 00:00:00,133.93,135.47
MAR,2019-05-08 00:00:00,134.42,134.77
MAR,2019-05-07 00:00:00,136.16,135.15
MAR,2019-05-06 00:00:00,137.46,137.75
MAR,2019-05-03 00:00:00,137.79,140.14
MAR,2019-05-02 00:00:00,138.55,136.89
MAR,2019-05-01 00:00:00,137.80,138.86
MAR,2019-04-30 00:00:00,136.35,136.42
MAR,2019-04-29 00:00:00,136.45,135.97
MAR,2019-04-26 00:00:00,136.25,136.45
MAR,2019-04-25 00:00:00,134.92,135.68
MAR,2019-04-24 00:00:00,134.66,135.48
MAR,2019-04-23 00:00:00,136.28,136.28
MAR,2019-04-22 00:00:00,133.65,135.86
MAR,2019-04-18 00:00:00,136.74,134.41
MAR,2019-04-17 00:00:00,136.27,135.93
MAR,2019-04-16 00:00:00,134.40,135.80
MAR,2019-04-15 00:00:00,134.50,134.37
MAR,2019-04-12 00:00:00,133.49,134.65
MAR,2019-04-11 00:00:00,133.42,133.25
MAR,2019-04-10 00:00:00,132.99,132.75
MAR,2019-04-09 00:00:00,134.13,132.65
MAR,2019-04-08 00:00:00,133.88,134.91
MAR,2019-04-05 00:00:00,132.57,134.06
MAR,2019-04-04 00:00:00,131.55,132.20
MAR,2019-04-03 00:00:00,129.45,131.59
MAR,2019-04-02 00:00:00,127.23,128.50
MAR,2019-04-01 00:00:00,126.24,127.45
MAR,2019-03-29 00:00:00,124.01,125.09
MAR,2019-03-28 00:00:00,122.28,124.08
MAR,2019-03-27 00:00:00,123.72,122.17
MAR,2019-03-26 00:00:00,122.89,123.56
MAR,2019-03-25 00:00:00,124.01,123.66
MAR,2019-03-22 00:00:00,124.37,124.50
MAR,2019-03-21 00:00:00,123.37,125.06
MAR,2019-03-20 00:00:00,125.39,123.67
MAR,2019-03-19 00:00:00,124.97,125.75
MAR,2019-03-18 00:00:00,124.99,124.96
MAR,2019-03-15 00:00:00,120.02,122.32
MAR,2019-03-14 00:00:00,120,119.62
MAR,2019-03-13 00:00:00,121.14,120.19
MAR,2019-03-12 00:00:00,120.50,120.69
MAR,2019-03-11 00:00:00,120.86,120.25
MAR,2019-03-08 00:00:00,121.19,120.70
MAR,2019-03-07 00:00:00,125.13,122.22
MAR,2019-03-06 00:00:00,125.18,125.12
MCHP,2020-03-05 00:00:00,90.03,88.68
MCHP,2020-03-04 00:00:00,90.81,93.26
MCHP,2020-03-03 00:00:00,94.27,89.41
MCHP,2020-03-02 00:00:00,91.60,95.22
MCHP,2020-02-28 00:00:00,86.79,90.71
MCHP,2020-02-27 00:00:00,92.12,89.88
MCHP,2020-02-26 00:00:00,98.40,94.77
MCHP,2020-02-25 00:00:00,100.92,97.18
MCHP,2020-02-24 00:00:00,101,100.13
MCHP,2020-02-21 00:00:00,107.17,105.08
MCHP,2020-02-20 00:00:00,108.77,108.13
MCHP,2020-02-19 00:00:00,108.04,109.82
MCHP,2020-02-18 00:00:00,108.22,106.96
MCHP,2020-02-14 00:00:00,110.75,109.36
MCHP,2020-02-13 00:00:00,109.02,110.37
MCHP,2020-02-12 00:00:00,109.50,109.70
MCHP,2020-02-11 00:00:00,109,108.86
MCHP,2020-02-10 00:00:00,105.22,108.15
MCHP,2020-02-07 00:00:00,107.66,106.21
MCHP,2020-02-06 00:00:00,108.54,108.48
MCHP,2020-02-05 00:00:00,107.99,108.51
MCHP,2020-02-04 00:00:00,100.71,101.71
MCHP,2020-02-03 00:00:00,98.34,97.55
MCHP,2020-01-31 00:00:00,100.60,97.48
MCHP,2020-01-30 00:00:00,101.56,101.56
MCHP,2020-01-29 00:00:00,104.33,102.46
MCHP,2020-01-28 00:00:00,104.15,104.20
MCHP,2020-01-27 00:00:00,102.88,102.98
MCHP,2020-01-24 00:00:00,111.32,107.22
MCHP,2020-01-23 00:00:00,109.74,110.26
MCHP,2020-01-22 00:00:00,109.77,109.34
MCHP,2020-01-21 00:00:00,109,109.24
MCHP,2020-01-17 00:00:00,109.08,109.41
MCHP,2020-01-16 00:00:00,108.35,108.82
MCHP,2020-01-15 00:00:00,109.26,107.58
MCHP,2020-01-14 00:00:00,110.63,110.12
MCHP,2020-01-13 00:00:00,111.25,111.21
MCHP,2020-01-10 00:00:00,110.60,110.83
MCHP,2020-01-09 00:00:00,110.39,110.32
MCHP,2020-01-08 00:00:00,110.60,109.29
MCHP,2020-01-07 00:00:00,107.90,110.69
MCHP,2020-01-06 00:00:00,103.66,103.73
MCHP,2020-01-03 00:00:00,105.40,105.24
MCHP,2020-01-02 00:00:00,106.03,107.60
MCHP,2019-12-31 00:00:00,105.04,104.72
MCHP,2019-12-30 00:00:00,105.52,104.99
MCHP,2019-12-27 00:00:00,106.06,105.48
MCHP,2019-12-26 00:00:00,105.25,105.93
MCHP,2019-12-24 00:00:00,104.81,105.05
MCHP,2019-12-23 00:00:00,104.94,104.98
MCHP,2019-12-20 00:00:00,104.10,104.67
MCHP,2019-12-19 00:00:00,102.24,102.37
MCHP,2019-12-18 00:00:00,102.44,101.90
MCHP,2019-12-17 00:00:00,103.50,102.47
MCHP,2019-12-16 00:00:00,103.01,103.26
MCHP,2019-12-13 00:00:00,102.93,102.09
MCHP,2019-12-12 00:00:00,99.34,103.16
MCHP,2019-12-11 00:00:00,98.77,99.35
MCHP,2019-12-10 00:00:00,99.29,98.46
MCHP,2019-12-09 00:00:00,98.77,99.02
MCHP,2019-12-06 00:00:00,98.01,98.76
MCHP,2019-12-05 00:00:00,96.64,96.71
MCHP,2019-12-04 00:00:00,95.64,96.54
MCHP,2019-12-03 00:00:00,91.76,91.87
MCHP,2019-12-02 00:00:00,95.15,94.21
MCHP,2019-11-29 00:00:00,94.97,94.54
MCHP,2019-11-27 00:00:00,95.97,95.60
MCHP,2019-11-26 00:00:00,93.37,95.37
MCHP,2019-11-25 00:00:00,92.31,93.62
MCHP,2019-11-22 00:00:00,91.15,91.66
MCHP,2019-11-21 00:00:00,91.24,91
MCHP,2019-11-20 00:00:00,91.73,91.15
MCHP,2019-11-19 00:00:00,93.14,92.64
MCHP,2019-11-18 00:00:00,94.06,92.43
MCHP,2019-11-15 00:00:00,95.06,94.60
MCHP,2019-11-14 00:00:00,93.53,93.62
MCHP,2019-11-13 00:00:00,92.68,94.09
MCHP,2019-11-12 00:00:00,94.85,93.68
MCHP,2019-11-11 00:00:00,95.28,94.57
MCHP,2019-11-08 00:00:00,94.21,96.21
MCHP,2019-11-07 00:00:00,96.10,95.36
MCHP,2019-11-06 00:00:00,97.50,95.62
MCHP,2019-11-05 00:00:00,99.76,100.02
MCHP,2019-11-04 00:00:00,98.76,99.78
MCHP,2019-11-01 00:00:00,95.58,96.99
MCHP,2019-10-31 00:00:00,95.09,94.29
MCHP,2019-10-30 00:00:00,97.31,95.40
MCHP,2019-10-29 00:00:00,96.17,94.81
MCHP,2019-10-28 00:00:00,95.65,95.59
MCHP,2019-10-25 00:00:00,94.03,93.90
MCHP,2019-10-24 00:00:00,92.62,94.17
MCHP,2019-10-23 00:00:00,93.90,92.99
MCHP,2019-10-22 00:00:00,97.33,96.37
MCHP,2019-10-21 00:00:00,96.41,97.78
MCHP,2019-10-18 00:00:00,95.57,95.01
MCHP,2019-10-17 00:00:00,97.13,95.69
MCHP,2019-10-16 00:00:00,96.60,96.08
MCHP,2019-10-15 00:00:00,96.21,96.81
MCHP,2019-10-14 00:00:00,94.98,95.68
MCHP,2019-10-11 00:00:00,94.15,95.52
MCHP,2019-10-10 00:00:00,91.54,92.41
MCHP,2019-10-09 00:00:00,90.62,91.19
MCHP,2019-10-08 00:00:00,91.19,89.29
MCHP,2019-10-07 00:00:00,93.50,92.34
MCHP,2019-10-04 00:00:00,92.52,93.74
MCHP,2019-10-03 00:00:00,90.65,91.70
MCHP,2019-10-02 00:00:00,91.90,90.54
MCHP,2019-10-01 00:00:00,94.87,92.92
MCHP,2019-09-30 00:00:00,91.52,92.91
MCHP,2019-09-27 00:00:00,92.25,91.29
MCHP,2019-09-26 00:00:00,93.13,92.37
MCHP,2019-09-25 00:00:00,90.19,93.01
MCHP,2019-09-24 00:00:00,92.28,90.64
MCHP,2019-09-23 00:00:00,90.29,91.92
MCHP,2019-09-20 00:00:00,92.44,90.45
MCHP,2019-09-19 00:00:00,93.68,92.49
MCHP,2019-09-18 00:00:00,93.73,93.57
MCHP,2019-09-17 00:00:00,93.69,93.76
MCHP,2019-09-16 00:00:00,93.81,94.45
MCHP,2019-09-13 00:00:00,95.92,95
MCHP,2019-09-12 00:00:00,96.43,95.47
MCHP,2019-09-11 00:00:00,92.91,95.42
MCHP,2019-09-10 00:00:00,91.22,92.57
MCHP,2019-09-09 00:00:00,91.09,91.87
MCHP,2019-09-06 00:00:00,89.16,90.52
MCHP,2019-09-05 00:00:00,87.83,88.83
MCHP,2019-09-04 00:00:00,86.39,86.52
MCHP,2019-09-03 00:00:00,85.25,84.89
MCHP,2019-08-30 00:00:00,87.34,86.33
MCHP,2019-08-29 00:00:00,86.51,86.57
MCHP,2019-08-28 00:00:00,83.97,84.88
MCHP,2019-08-27 00:00:00,85.40,84.35
MCHP,2019-08-26 00:00:00,86.25,84.73
MCHP,2019-08-23 00:00:00,88.69,84.58
MCHP,2019-08-22 00:00:00,88.60,89.58
